ITEM: TIMESTEP
4080000
ITEM: NUMBER OF ATOMS
9276
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 5.0000000000000000e+01
0.0000000000000000e+00 5.0000000000000000e+01
0.0000000000000000e+00 5.0000000000000000e+01
ITEM: ATOMS id type q x y z 
6835 3 -0.744797 33.706 22.7235 44.9 
6836 3 -0.823359 0.951147 26.4609 37.1651 
6837 1 1.08558 20.2644 45.1237 24.6383 
6838 3 -0.806198 49.5211 7.28025 34.563 
6839 1 1.0977 14.2861 1.7142 47.7499 
6840 3 -0.836892 34.278 14.6558 27.0298 
6841 3 -0.542062 4.62746 21.3013 11.6684 
6842 1 1.07658 21.8276 31.4407 20.8425 
6843 3 -0.747931 5.78283 10.1352 48.5421 
6844 1 1.1174 36.2692 32.4545 7.44489 
6845 3 -0.830118 45.7927 37.6458 20.1863 
6846 3 -0.807988 27.5909 17.5875 17.4701 
6847 1 1.07854 48.0066 47.3195 5.42295 
6848 3 -0.649086 18.7991 21.0143 25.6842 
6849 1 1.04972 48.1395 31.8642 14.322 
6850 3 -0.822283 23.234 42.8679 3.41033 
6851 3 -0.802285 26.0554 4.86151 4.12484 
6852 1 1.13554 18.2564 0.589502 18.0747 
6853 3 -0.707731 41.854 46.8873 12.1928 
6854 1 1.08439 28.2207 43.6984 21.7439 
6855 3 -0.796425 31.3772 27.9756 21.6331 
6856 3 -0.815031 9.10593 14.2881 0.108864 
6857 1 1.12125 18.7808 39.4829 41.9042 
6858 3 -0.837057 14.8519 9.14769 43.143 
6859 1 1.08436 18.0916 15.532 28.6707 
6860 3 -0.598992 7.4728 16.4578 40.2232 
6861 3 -0.856006 36.0193 49.1292 20.2196 
6862 1 1.01026 14.3988 0.123421 24.8868 
6863 3 -0.746802 47.4711 2.90878 35.1381 
6864 1 1.10871 0.415244 45.0594 28.7754 
6865 3 -0.787882 22.6628 20.9406 9.61134 
6866 3 -0.776393 15.4314 3.58678 22.5544 
6867 1 1.12138 2.78061 43.7016 30.4642 
6868 3 -0.954144 17.3556 12.8431 0.594455 
6869 1 1.06979 19.4924 49.1981 28.4929 
6870 3 -0.711146 9.26254 4.39394 45.6264 
6871 3 -0.798313 36.5294 28.8498 17.9411 
6872 1 1.14078 1.27197 42.434 5.9001 
6873 3 -0.734831 19.0294 28.3402 1.18699 
6874 1 1.15372 48.6571 44.3973 48.039 
6875 3 -0.842812 42.4134 36.6137 20.0778 
6876 3 -0.830676 25.8046 21.0276 10.4618 
6877 1 1.07599 17.0942 31.6266 9.56906 
6878 3 -0.770915 23.9193 22.95 39.0879 
6879 1 1.12646 46.5028 44.9458 40.3055 
6880 3 -0.744514 20.9119 35.3368 22.7652 
6881 3 -1.0355 14.9529 39.8158 46.2525 
6882 1 1.14052 8.96609 44.8524 41.7855 
6883 3 -0.826052 38.7288 14.4296 18.5892 
6884 1 1.10059 8.55813 7.11298 11.1936 
6885 3 -0.793346 0.568835 44.9228 23.6349 
6886 3 -0.699999 15.2424 31.7381 10.1455 
6887 1 1.11494 6.32417 20.05 22.9072 
6888 3 -0.799607 35.3748 40.2151 31.8671 
6889 1 1.0529 38.1338 6.44893 1.79172 
6890 3 -0.802053 22.3763 35.6456 27.9076 
6891 3 -0.740107 8.14859 38.6123 16.9602 
6892 1 1.10358 21.2897 6.94816 36.4772 
6893 3 -0.864383 33.9529 40.1709 33.8269 
6894 1 1.13508 0.420924 7.92994 22.6757 
6895 3 -0.721075 19.9831 45.7844 29.379 
6896 3 -0.756921 10.8449 2.86339 27.4912 
6897 1 1.09104 33.3164 45.9526 31.5866 
6898 3 -0.851215 19.5435 41.7621 16.9758 
6899 1 1.11262 5.17961 42.7391 3.28911 
6900 3 -0.835621 45.4443 20.5386 43.9514 
6901 3 -0.734447 3.95671 14.0125 14.7185 
6902 1 1.11192 22.1404 44.0451 41.9652 
6903 3 -0.768108 11.9921 33.268 5.04639 
6904 1 1.15385 48.2242 41.2581 32.0547 
6905 3 -0.711318 29.1271 16.7427 9.49896 
6906 3 -0.799499 40.8622 29.7695 13.279 
6907 1 1.07676 13.0806 5.87367 17.2411 
6908 3 -0.796716 49.394 41.9085 47.0007 
6909 1 1.12061 0.764023 42.5736 0.849173 
6910 3 -0.765637 47.6788 1.19241 3.15937 
6911 3 -0.85505 4.29245 36.8283 18.9667 
6912 1 1.15124 5.77542 49.6152 45.9069 
6913 3 -0.77976 34.4664 22.3976 33.3833 
6914 1 1.10993 1.37335 41.1202 21.8052 
6915 3 -0.796382 16.3472 19.2383 34.0437 
6916 3 -0.779234 49.16 30.6103 27.4371 
6917 1 1.12934 21.2907 49.3202 16.6171 
6918 3 -0.845733 0.0264309 2.05926 10.0828 
6919 1 1.08763 24.1567 25.6692 34.6694 
6920 3 -0.833493 43.2162 18.1163 47.8693 
6921 3 -0.865352 44.4984 29.5011 0.517728 
6922 1 1.11947 47.506 25.8158 31.4753 
6923 3 -0.852504 23.1979 15.4071 23.9234 
6924 1 1.05508 19.7151 25.2794 38.5319 
6925 3 -0.707857 13.4822 42.8137 3.82932 
6926 3 -0.688857 15.487 35.4069 12.2698 
6927 1 1.1361 45.696 18.8478 7.68426 
6928 3 -0.657654 44.3486 28.6072 21.1436 
6929 1 1.1139 32.1025 43.2413 11.5723 
6930 3 -0.750044 12.2584 14.3552 30.9133 
6931 3 -0.785961 36.5191 0.47676 39.4495 
6932 1 1.15026 16.9732 44.2846 19.7563 
6933 3 -0.891919 49.9352 36.5383 47.3666 
6934 1 1.13892 35.7325 26.5882 0.42327 
6935 3 -0.866297 18.9402 25.1425 44.0437 
6936 3 -0.786754 31.1713 37.843 48.5133 
6937 1 1.1044 25.0018 14.2685 19.757 
6938 3 -0.853905 28.3007 36.8004 32.084 
6939 1 1.10178 26.5273 17.8515 5.78732 
6940 3 -0.799324 33.9801 44.5103 14.6953 
6941 3 -0.785487 19.8593 47.3636 2.36724 
6942 1 1.07792 30.5342 44.1245 14.8933 
6943 3 -0.713011 37.1353 1.66484 6.66103 
6944 1 1.07729 5.27339 13.5411 41.946 
6945 3 -0.836999 5.21476 42.9901 5.182 
6946 3 -0.868576 29.2909 28.5137 3.27162 
6947 1 1.04348 16.8974 23.8923 37.8064 
6948 3 -0.705015 15.2723 46.1524 8.1485 
6949 1 1.11323 27.494 20.5638 34.3719 
6950 3 -0.784431 37.5281 31.3736 27.5498 
6951 3 -0.791878 5.73989 39.1078 15.3932 
6952 1 1.12621 15.0104 17.7788 34.374 
6953 3 -0.902594 30.4484 29.2333 44.0546 
6954 1 1.09443 27.3746 10.1113 0.677307 
6955 3 -0.654039 21.233 47.296 13.3572 
6956 3 -0.767807 23.555 37.8473 12.8488 
6957 1 1.12782 16.0883 44.8015 9.25958 
6958 3 -0.736319 23.6296 30.474 37.3513 
6959 1 1.12764 18.1778 37.9023 37.0686 
6960 3 -0.800569 12.6952 8.15868 42.254 
6961 3 -0.620233 1.66136 8.4889 21.2102 
6962 1 1.13717 28.9124 30.652 5.82541 
6963 3 -0.779476 2.83401 31.8048 9.16216 
6964 1 1.10481 22.3089 15.9648 8.25613 
6965 3 -0.927919 4.41177 45.1051 6.04131 
6966 3 -0.831014 38.4184 26.3505 14.9305 
6967 1 1.06299 17.5576 20.6418 30.1978 
6968 3 -0.82849 4.39961 0.756484 12.3405 
6969 1 1.16229 44.7931 30.7184 20.919 
6970 3 -0.856264 8.88268 0.400605 40.1056 
6971 3 -0.723023 11.748 45.991 10.4461 
6972 1 1.10973 22.3948 35.5686 43.071 
6973 3 -0.78149 27.005 13.7717 28.637 
6974 1 1.04589 17.915 30.42 25.6356 
6975 3 -0.841532 21.1106 0.356997 11.4406 
6976 3 -0.783302 33.0374 46.2442 1.60374 
6977 1 1.07686 48.3934 16.5997 19.0121 
6978 3 -0.899793 34.6105 26.7029 44.331 
6979 1 1.07224 35.2372 47.2868 8.92546 
6980 3 -0.769403 48.291 19.5481 21.3072 
6981 3 -0.706236 49.7511 4.95295 48.971 
6982 1 1.11987 46.5873 36.9922 0.635717 
6983 3 -0.770707 26.1266 18.148 7.75596 
6984 1 1.10522 15.7633 13.0482 1.61991 
6985 3 -0.818397 12.6671 17.2484 30.7507 
6986 3 -0.739519 22.2249 41.3975 45.3488 
6987 1 1.16656 12.9567 41.0505 43.0395 
6988 3 -0.859898 25.8464 40.4443 28.8591 
6989 1 1.14266 19.2696 9.8234 48.9791 
6990 3 -0.79639 15.1157 44.2997 4.89954 
6991 3 -0.82858 4.82562 41.8129 45.3643 
6992 1 1.0685 46.4588 9.34199 33.8833 
6993 3 -0.849399 32.271 25.2922 1.40449 
6994 1 1.13383 27.7406 8.54389 3.12134 
6995 3 -0.748082 10.0839 0.0966512 25.1807 
6996 3 -0.896918 9.33249 37.6241 5.01331 
6997 1 1.15216 46.4247 30.7258 37.8471 
6998 3 -0.738601 27.963 5.32897 46.0018 
6999 1 1.06744 0.211819 41.7532 37.444 
7000 3 -0.841171 43.0734 24.2913 27.4625 
7001 3 -0.856265 41.3539 38.8467 10.9629 
7002 1 1.14799 9.90816 32.3251 5.84035 
7003 3 -0.655986 40.1538 47.4556 41.6363 
7004 1 1.13244 9.12276 39.0953 40.8792 
7005 3 -0.886111 45.3973 19.1814 34.5957 
7006 3 -0.892077 0.973279 45.5442 3.77763 
7007 1 1.07434 12.5028 2.84153 12.5942 
7008 3 -0.767415 24.2402 39.1201 3.11893 
7009 1 1.0845 0.49591 47.1172 7.56364 
7010 3 -0.816559 29.1443 33.2893 11.6879 
7011 3 -0.827894 46.8069 35.5446 34.8981 
7012 1 1.04912 28.5612 12.7548 32.7854 
7013 3 -0.857743 9.20485 45.6398 29.5449 
7014 1 1.10539 10.0863 14.6008 39.4955 
7015 3 -0.801912 8.63066 6.45429 47.1925 
7016 3 -0.828271 14.4922 31.3403 18.7903 
7017 1 1.12542 36.943 6.34931 48.478 
7018 3 -0.725669 16.0539 27.76 1.30191 
7019 1 1.06943 30.5523 26.2436 9.42295 
7020 3 -0.854126 6.84262 35.7947 35.4457 
7021 3 -0.836817 40.779 37.9335 21.2865 
7022 1 1.08965 29.363 13.3713 49.5468 
7023 3 -0.774196 47.9995 48.7895 39.2733 
7024 1 1.08525 28.5489 12.8618 20.4869 
7025 3 -0.781448 30.1358 2.9119 40.2145 
7026 3 -0.664644 7.98762 39.7275 20.9746 
7027 1 1.12221 40.4565 24.5211 18.4451 
7028 3 -0.837202 23.9164 29.1017 40.9704 
7029 1 1.0921 4.37485 37.7137 24.3814 
7030 3 -0.767197 31.4263 31.931 8.8789 
7031 3 -0.702147 43.9089 11.1641 0.400092 
7032 1 1.09385 13.8421 5.09993 25.2982 
7033 3 -0.840982 48.489 48.7346 1.45261 
7034 1 1.12104 21.7919 42.0799 32.3444 
7035 3 -0.734416 37.2966 10.5392 7.63946 
7036 3 -0.895166 27.355 43.3324 46.1107 
7037 1 1.06438 40.0055 18.1473 42.2995 
7038 3 -0.761412 21.0128 1.64402 30.9904 
7039 1 1.0984 5.18403 22.3782 15.3851 
7040 3 -0.805001 7.77463 2.69472 34.7241 
7041 3 -0.686246 49.8927 20.0025 13.9324 
7042 1 1.08492 21.5331 24.8423 28.4454 
7043 3 -0.718348 32.5055 48.6861 1.58732 
7044 1 1.10579 43.372 19.1215 34.6669 
7045 3 -0.815439 49.1143 0.695766 40.3106 
7046 3 -0.892414 40.9936 0.865355 10.0215 
7047 1 1.11639 16.5915 4.84625 18.5029 
7048 3 -0.77388 14.0349 9.95127 47.5013 
7049 1 1.09382 40.2942 7.18267 3.60477 
7050 3 -0.847515 24.065 46.2631 25.5781 
7051 3 -0.864164 21.4879 8.85124 24.9936 
7052 1 1.1529 9.59351 40.4605 21.6672 
7053 3 -0.714478 27.4122 7.84872 41.4744 
7054 1 1.10503 1.04769 24.5847 36.9195 
7055 3 -0.8327 27.3688 5.77658 9.75555 
7056 3 -0.847001 28.1869 47.5104 22.6012 
7057 1 1.08743 21.9609 25.0606 40.853 
7058 3 -0.840415 10.9077 45.6161 15.2464 
7059 1 1.1048 32.2047 29.3878 4.40065 
7060 3 -0.798311 2.33109 26.9621 7.49507 
7061 3 -0.684813 37.6503 37.1697 43.2523 
7062 1 1.08373 19.6745 6.48244 0.898426 
7063 3 -0.848308 37.975 41.6463 9.37238 
7064 1 1.09877 23.3929 30.328 39.4352 
7065 3 -0.78906 45.7033 11.0554 2.88585 
7066 3 -0.956199 48.8957 20.7055 31.6292 
7067 1 1.09141 12.7492 47.7909 10.4107 
7068 3 -0.881699 15.5988 31.347 36.5449 
7069 1 1.16324 40.1605 45.489 41.9583 
7070 3 -0.836504 48.0143 39.9617 21.938 
7071 3 -0.904908 7.06802 40.7011 46.2763 
7072 1 1.03901 1.65388 28.5001 14.2916 
7073 3 -0.795462 42.748 46.0199 46.3361 
7074 1 1.11132 44.2206 42.273 13.7952 
7075 3 -0.734309 38.8052 43.8557 18.1082 
7076 3 -0.882055 40.4814 32.0772 6.17548 
7077 1 1.08032 16.1269 14.8295 31.1346 
7078 3 -0.750614 30.7969 2.49269 23.2197 
7079 1 1.09188 19.7815 46.2854 37.7722 
7080 3 -0.917333 14.2575 12.716 38.4796 
7081 3 -0.791283 25.6036 21.2967 7.74807 
7082 1 1.11645 8.19624 14.1549 33.3363 
7083 3 -0.870318 19.3593 46.7696 40.7998 
7084 1 1.05501 14.594 47.1118 12.8332 
7085 3 -0.74031 4.80717 27.7319 37.4804 
7086 3 -0.777657 9.65288 27.2814 37.7296 
7087 1 1.18011 12.9444 43.3014 46.1315 
7088 3 -0.810657 1.91512 29.6057 15.8423 
7089 1 1.11559 48.2237 28.7709 36.4169 
7090 3 -0.79966 31.2601 44.462 37.2306 
7091 3 -0.828353 13.3666 36.2029 33.0633 
7092 1 1.08538 17.9298 9.36597 27.6332 
7093 3 -0.770692 47.4138 40.0624 38.2064 
7094 1 1.10239 46.0617 15.1841 47.0605 
7095 3 -0.793495 43.5026 16.7596 27.7884 
7096 3 -0.801341 28.4034 41.2429 5.45364 
7097 1 1.09822 15.5971 21.5359 38.8522 
7098 3 -0.823243 43.6375 36.3221 3.74399 
7099 1 1.11151 16.2606 14.5049 35.5839 
7100 3 -0.870301 7.90123 30.0123 25.711 
7101 3 -0.846196 29.5962 27.9194 14.3554 
7102 1 1.09628 4.65892 17.0605 28.9824 
7103 3 -0.796573 27.7113 40.535 35.1829 
7104 1 1.09495 13.8957 19.2431 22.3492 
7105 3 -0.919413 24.834 39.2655 5.63233 
7106 3 -0.692196 39.5243 7.21505 23.7972 
7107 1 1.09324 41.6321 44.9775 47.3534 
7108 3 -0.783727 4.86839 18.613 19.381 
7109 1 1.09648 8.86883 32.8025 35.9854 
7110 3 -0.787884 20.8452 25.717 8.2934 
7111 3 -0.773575 20.4289 21.8847 35.2465 
7112 1 1.12066 44.4634 17.7901 29.2954 
7113 3 -0.758122 40.2716 1.41598 48.291 
7114 1 1.11813 27.4727 37.319 47.4361 
7115 3 -0.708016 34.807 44.5027 28.0419 
7116 3 -0.786857 31.0829 42.6421 32.3954 
7117 1 1.14039 2.1442 27.8378 30.3218 
7118 3 -0.860204 38.4168 28.688 35.4367 
7119 1 1.08963 33.0384 8.34979 33.6591 
7120 3 -0.696741 47.7269 43.3296 26.8892 
7121 3 -0.797487 32.6502 9.91475 34.7476 
7122 1 1.05075 30.4587 15.9234 47.5552 
7123 3 -0.793308 22.2045 35.5745 49.1715 
7124 1 1.1347 1.13799 40.9502 46.9523 
7125 3 -0.785008 17.2866 23.7528 22.8871 
7126 3 -0.639198 31.4734 43.4726 13.4358 
7127 1 1.15329 8.49087 41.9928 46.5633 
7128 3 -0.673793 19.1681 29.5431 28.5589 
7129 1 1.12635 28.0997 26.3153 49.7177 
7130 3 -0.776967 36.6886 37.0462 49.6159 
7131 3 -0.763663 18.9291 32.3543 34.2239 
7132 1 1.08926 0.52102 38.4284 47.6169 
7133 3 -0.774175 12.8 35.9793 1.24562 
7134 1 1.1038 18.5754 48.1388 23.9408 
7135 3 -0.627156 17.5832 5.98668 19.9902 
7136 3 -0.820578 48.9299 2.98648 11.981 
7137 1 1.16592 7.0648 19.4454 15.2404 
7138 3 -0.839023 3.76757 3.97651 12.0062 
7139 1 1.08035 42.0587 0.74556 28.5385 
7140 3 -0.830558 0.549328 0.571735 42.39 
7141 3 -0.900495 19.454 35.7353 41.0359 
7142 1 1.09917 43.1748 39.4025 40.93 
7143 3 -0.82627 44.4695 0.436806 14.9483 
7144 1 1.08285 5.14168 14.2169 7.80097 
7145 3 -0.77773 15.0973 25.0731 23.1532 
7146 3 -0.670116 4.56383 23.6862 10.6048 
7147 1 1.07844 38.0137 30.0151 46.8212 
7148 3 -0.774962 2.85944 43.2184 11.3705 
7149 1 1.10305 33.3805 26.4607 32.5439 
7150 3 -0.877951 19.6656 40.1877 5.70874 
7151 3 -0.88762 4.60124 25.7924 46.8572 
7152 1 1.14198 26.7501 4.03571 24.0062 
7153 3 -0.867556 35.5273 22.8803 5.08781 
7154 1 1.09161 16.6342 49.9892 8.17353 
7155 3 -0.864071 20.1004 30.583 32.4492 
7156 3 -0.922791 17.0977 35.9789 5.53324 
7157 1 1.09116 23.8616 13.5018 2.55062 
7158 3 -0.814061 47.2208 39.3004 10.862 
7159 1 1.13083 4.3826 34.2371 40.0639 
7160 3 -0.900993 11.4067 41.2162 49.2381 
7161 3 -0.904922 4.1313 37.1991 42.1702 
7162 1 1.0938 34.384 6.44888 15.3241 
7163 3 -0.639509 48.6771 9.58234 35.5366 
7164 1 1.14001 10.898 15.1514 0.0414755 
7165 3 -0.8017 43.9328 24.6053 10.8791 
7166 3 -0.727172 27.1328 40.8395 10.6813 
7167 1 1.13767 1.10192 23.0945 28.5545 
7168 3 -0.785576 16.8769 46.413 42.4781 
7169 1 1.096 16.023 40.4261 36.7734 
7170 3 -0.676737 17.8067 19.785 23.5181 
7171 3 -0.759491 14.9749 4.22067 37.7343 
7172 1 1.07787 15.756 36.413 2.13646 
7173 3 -0.792382 5.35718 3.3276 10.3124 
7174 1 1.0467 0.306342 32.4193 21.2046 
7175 3 -0.785315 36.8539 41.7093 47.8621 
7176 3 -0.710023 11.4902 16.1907 10.8332 
7177 1 1.03568 34.8609 0.894896 38.1565 
7178 3 -0.854878 48.7638 22.2198 15.9137 
7179 1 1.07149 48.9798 15.7344 1.16661 
7180 3 -0.780724 11.7296 33.6812 38.9504 
7181 3 -0.795237 26.4779 18.7226 2.2647 
7182 1 1.10531 37.3731 45.4071 11.3818 
7183 3 -0.873534 12.0136 11.7286 36.4553 
7184 1 1.08546 43.9302 43.5181 25.5367 
7185 3 -0.810919 19.4402 36.5267 31.5936 
7186 3 -0.831336 15.3724 24.4054 29.9533 
7187 1 1.10851 1.68916 12.8245 1.3179 
7188 3 -0.796069 25.3062 32.3623 1.6655 
7189 1 1.11869 16.0579 49.4084 22.0253 
7190 3 -0.859581 39.6342 0.635703 12.1998 
7191 3 -0.815658 41.0666 5.93865 21.5821 
7192 1 1.1036 49.7893 17.2336 31.466 
7193 3 -0.712725 13.2462 42.1196 34.2899 
7194 1 1.08747 17.8444 12.7101 32.5627 
7195 3 -0.791198 24.1893 7.5757 10.8385 
7196 3 -0.722956 20.1059 5.65077 27.9114 
7197 1 1.08679 32.7778 48.4876 14.3377 
7198 3 -0.844168 16.5617 25.3653 34.4095 
7199 1 1.10826 40.2769 46.21 11.12 
7200 3 -0.776537 47.4543 1.36484 10.7262 
7201 3 -0.889539 17.7851 41.9457 27.2408 
7202 1 1.07881 34.8941 39.797 24.046 
7203 3 -0.863717 47.2623 21.5286 42.3098 
7204 1 1.0909 0.29216 15.2089 20.6672 
7205 3 -0.766299 5.1787 3.14114 34.091 
7206 3 -0.759082 42.3138 21.4765 20.8879 
7207 1 1.10382 5.24338 23.416 21.4575 
7208 3 -0.856923 10.8164 38.2738 24.9893 
7209 1 1.06164 17.6288 35.2584 37.7512 
7210 3 -0.858733 14.0232 32.0517 4.09973 
7211 3 -0.792817 32.0459 3.23733 46.696 
7212 1 1.12249 15.8913 39.7252 13.7931 
7213 3 -0.856152 4.77833 27.7457 19.6615 
7214 1 1.10408 3.51712 5.10981 15.9249 
7215 3 -0.806548 8.07042 4.12745 3.31666 
7216 3 -0.689999 32.7959 24.2351 23.7043 
7217 1 1.12792 16.53 44.2395 46.2057 
7218 3 -0.772948 17.0672 37.1243 38.4909 
7219 1 1.10003 18.5251 37.9651 47.1962 
7220 3 -0.848891 24.8042 0.0674565 12.4191 
7221 3 -0.696226 37.4415 22.1805 34.3265 
7222 1 1.15157 40.7461 11.6734 47.5033 
7223 3 -0.801478 21.2231 38.5214 25.9071 
7224 1 1.13995 22.8728 5.65026 33.3252 
7225 3 -0.73633 12.3581 42.5609 22.3008 
7226 3 -0.696561 6.7634 25.6322 13.0897 
7227 1 1.05401 47.8377 15.1912 42.4574 
7228 3 -0.835698 18.8156 25.7061 33.1919 
7229 1 1.13258 1.92329 18.185 26.4234 
7230 3 -0.789372 32.7576 9.68665 24.6604 
7231 3 -0.856532 17.7847 40.53 3.50729 
7232 1 1.13248 15.4633 6.14538 14.3083 
7233 3 -0.684176 15.3517 1.22769 30.0942 
7234 1 1.11568 44.1186 48.6028 37.3526 
7235 3 -0.739177 22.5714 48.8278 39.3319 
7236 3 -0.687634 32.4584 42.2952 21.9709 
7237 1 1.12425 22.984 5.98179 29.6378 
7238 3 -0.78743 40.0794 18.7642 3.98684 
7239 1 1.13988 47.7397 38.1053 37.8165 
7240 3 -0.779558 30.2529 15.6127 22.5835 
7241 3 -0.820113 5.58077 47.4923 29.5945 
7242 1 1.12489 28.6914 18.5087 45.363 
7243 3 -0.869871 21.2838 21.0576 45.1007 
7244 1 1.15088 23.5637 18.4896 0.283502 
7245 3 -0.773965 13.4832 33.3865 41.2756 
7246 3 -0.876645 0.0196417 21.7625 35.3957 
7247 1 1.08309 23.7132 45.6598 31.0421 
7248 3 -0.736743 9.7182 48.2967 46.2537 
7249 1 1.10963 7.51945 12.4625 7.05015 
7250 3 -0.723991 26.1222 33.7028 13.6219 
7251 3 -0.785231 12.8492 5.06006 48.8732 
7252 1 1.1976 15.3459 41.8915 18.7885 
7253 3 -0.848501 30.3048 38.8918 7.94037 
7254 1 1.14024 26.0246 0.380398 33.7048 
7255 3 -0.7673 12.1084 1.74148 42.3766 
7256 3 -0.761392 27.3111 28.5047 40.116 
7257 1 1.14859 25.2345 29.8987 45.6555 
7258 3 -0.677272 44.3232 24.2532 45.1884 
7259 1 1.12768 28.7898 24.468 7.65559 
7260 3 -0.870318 2.18459 7.20101 9.95906 
7261 3 -0.857791 39.5142 30.6118 36.2173 
7262 1 1.15522 1.05549 29.9553 38.2599 
7263 3 -0.695667 41.1311 46.4764 26.9072 
7264 1 1.08588 45.8239 39.4125 1.60107 
7265 3 -0.661385 12.6676 46.6986 19.2265 
7266 3 -0.824206 2.32316 5.63512 42.1623 
7267 1 1.04151 27.8931 5.84414 32.2622 
7268 3 -0.764381 34.4077 41.0621 5.52479 
7269 1 1.14186 17.0828 16.408 40.9698 
7270 3 -0.871586 49.0255 17.4271 23.2253 
7271 3 -0.846063 27.1061 7.76539 36.733 
7272 1 1.11281 21.9072 37.3336 7.07186 
7273 3 -0.765026 46.3733 37.3866 36.4802 
7274 1 1.10387 31.874 10.7507 32.9901 
7275 3 -0.878415 17.4131 26.8042 40.3821 
7276 3 -0.762882 22.3458 43.8728 33.0559 
7277 1 1.13967 30.4796 3.40767 16.8219 
7278 3 -0.810124 32.8852 5.22602 1.79172 
7279 1 1.07613 22.5257 20.0344 5.31461 
7280 3 -0.817667 2.80279 49.6772 26.7815 
7281 3 -0.732177 27.7685 29.3926 9.87184 
7282 1 1.16153 0.623701 35.2519 23.7816 
7283 3 -0.82453 1.09151 3.32623 4.05773 
7284 1 1.14783 45.9221 29.428 32.4231 
7285 3 -0.772959 12.5282 46.4789 32.4583 
7286 3 -0.822559 14.0099 30.7787 45.8499 
7287 1 1.05714 21.0387 47.2009 30.0192 
7288 3 -0.854412 46.5849 0.866005 49.4492 
7289 1 1.12593 20.2909 3.59944 23.0011 
7290 3 -0.753096 16.3674 11.4461 38.5841 
7291 3 -0.842268 2.92043 12.2729 47.2896 
7292 1 1.07099 0.0535905 34.5946 47.3074 
7293 3 -0.817733 8.3909 21.6816 17.5472 
7294 1 1.11592 27.6757 37.9403 4.11914 
7295 3 -0.821622 1.95512 18.7595 39.532 
7296 3 -0.783431 14.4514 45.2047 12.8561 
7297 1 1.12013 40.2447 37.0489 46.7181 
7298 3 -0.734529 25.8598 41.7582 23.4501 
7299 1 1.1511 48.0961 10.1526 28.8317 
7300 3 -0.837542 34.9955 34.0404 1.62702 
7301 3 -0.859245 47.1195 44.2203 49.2928 
7302 1 1.08222 36.014 47.7318 36.3383 
7303 3 -0.731322 28.3308 14.2556 10.3728 
7304 1 1.07257 42.4449 42.2207 22.4711 
7305 3 -0.823436 26.2425 28.3141 24.7315 
7306 3 -0.76997 1.60487 0.452286 0.5702 
7307 1 1.15806 24.9186 21.0842 5.99174 
7308 3 -0.797521 22.7582 43.5817 0.910353 
7309 1 1.12388 48.9322 12.5012 47.0487 
7310 3 -0.763637 7.36691 23.6389 7.37178 
7311 3 -0.663985 26.4123 28.5093 32.4337 
7312 1 1.08595 26.6023 16.0872 45.7309 
7313 3 -0.77717 14.2931 40.349 4.56228 
7314 1 1.09624 8.56003 41.0667 7.28155 
7315 3 -0.805012 19.45 16.6464 37.5 
7316 3 -0.816815 11.5115 27.0145 24.882 
7317 1 1.1116 33.5973 0.788019 9.15311 
7318 3 -0.807259 30.3143 47.8322 43.8477 
7319 1 1.11991 14.1803 37.1754 7.20937 
7320 3 -0.777298 17.3222 15.2148 4.39157 
7321 3 -0.807324 46.8742 22.9771 3.1103 
7322 1 1.13448 12.2698 40.7392 0.996383 
7323 3 -0.677938 0.220265 31.0256 6.87112 
7324 1 1.08035 41.2025 42.135 49.4604 
7325 3 -0.716399 49.0677 33.7903 40.0051 
7326 3 -0.850729 0.868472 9.55416 14.6309 
7327 1 1.144 43.9765 12.8058 27.7713 
7328 3 -0.775905 25.7208 24.8483 15.688 
7329 1 1.13915 25.5685 25.6242 3.65945 
7330 3 -0.805702 36.1486 15.4025 25.6475 
7331 3 -0.804254 40.1353 8.196 21.52 
7332 1 1.07385 16.6769 8.67211 0.718154 
7333 3 -0.758085 41.7213 43.9177 21.8485 
7334 1 1.15184 17.581 46.8192 26.6037 
7335 3 -0.757249 33.7018 31.1021 29.4052 
7336 3 -0.672511 18.4648 33.0125 9.21276 
7337 1 1.07144 14.2728 4.48508 0.202978 
7338 3 -0.827519 48.7633 2.69074 4.99789 
7339 1 1.11672 15.722 41.3211 49.9705 
7340 3 -0.872944 13.2354 45.7138 43.2631 
7341 3 -0.802234 15.8065 17.9183 41.2563 
7342 1 1.06751 1.81098 13.6696 12.406 
7343 3 -0.588162 43.9546 21.5208 5.72637 
7344 1 1.12203 1.69727 38.799 23.5577 
7345 3 -0.786316 33.2933 20.3127 43.8228 
7346 3 -0.985057 27.4505 16.9163 41.9523 
7347 1 1.13821 23.1719 45.7357 27.1544 
7348 3 -0.794876 7.63492 43.792 9.22287 
7349 1 1.06157 40.3548 4.4749 48.6578 
7350 3 -0.932916 41.8845 18.9177 33.3614 
7351 3 -0.746594 37.3986 29.989 42.4764 
7352 1 1.15814 22.5002 29.9583 44.7452 
7353 3 -0.785062 41.7747 33.3448 17.8301 
7354 1 1.12992 19.1208 35.6916 23.3391 
7355 3 -0.815634 32.1202 32.8471 49.3797 
7356 3 -0.845347 25.3085 41.2109 49.9394 
7357 1 1.0608 9.25208 42.1729 17.314 
7358 3 -0.867751 13.2576 14.917 36.8309 
7359 1 1.05904 3.77888 11.0728 19.7016 
